Site.State,Site.County,Year,Turbine.Capacity,Turbine.Hub_Height,Turbine.Rotor_Diameter,Turbine.Swept_Area,Turbine.Total_Height,Project.Capacity,Project.Number_Turbines
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
IN,Randolph County,2014,2000,95.0,100.0,7853.98,145.1,200.0,100
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2720,90.0,116.0,10568.32,148.1,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2520,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2720,90.0,116.0,10568.32,148.1,179.88,64
TX,Mcculloch County,2020,2720,90.0,116.0,10568.32,148.1,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
TX,Mcculloch County,2020,2820,89.0,127.0,12667.69,152.4,179.88,64
IL,Mclean County,2012,1650,80.0,82.0,5281.02,121.0,1.65,1
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,1700,80.0,100.0,7853.98,130.1,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,1700,80.0,100.0,7853.98,130.1,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,1700,80.0,100.0,7853.98,130.1,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,2500,89.0,127.0,12667.69,152.4,103.5,43
IA,Audubon County,2018,1700,80.0,100.0,7853.98,130.1,103.5,43
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,1850,80.0,87.0,5944.68,123.4,199.9,104
TX,Deaf Smith County,2014,2000,95.0,100.0,7853.98,145.1,199.9,104
VT,Chittenden County,2009,100,37.0,21.0,346.36,47.5,0.1,1
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.5,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
MI,Delta County,2012,2000,90.0,97.0,7389.81,138.4,28.0,14
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Hidalgo County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
TX,Starr County,2016,2000,80.0,110.0,9503.32,135.0,150.0,75
